case_id,program,config,activity,timestamp,seq,duration_ms,changed,ops_before,depth_before,gates_1q_before,gates_2q_before,gate_types_before,qubits_before,clbits_before,ops_after,depth_after,gates_1q_after,gates_2q_after,gate_types_after,qubits_after,clbits_after,d_ops,d_depth,d_gates_1q,d_gates_2q,mem_peak_kb
feedforward_L2,feedforward,level2,Size,2026-08-29T17:13:22.446661,25,0.0076,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L2,feedforward,level2,Depth,2026-08-29T17:13:22.446730,26,0.0095,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L2,feedforward,level2,FixedPoint,2026-08-29T17:13:22.446807,27,0.0122,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L2,feedforward,level2,FixedPoint,2026-08-29T17:13:22.446872,28,0.0072,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L2,feedforward,level2,ContainsInstruction,2026-08-29T17:13:22.446952,29,0.0136,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ContainsInstruction,2026-08-29T17:13:22.455377,0,0.0203,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,113.23
feedforward_L3,feedforward,level3,UnitarySynthesis,2026-08-29T17:13:22.455505,1,0.0167,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,HighLevelSynthesis,2026-08-29T17:13:22.455589,2,0.01,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,BasisTranslator,2026-08-29T17:13:22.455677,3,0.0246,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ElidePermutations,2026-08-29T17:13:22.455756,4,0.0103,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,RemoveDiagonalGatesBeforeMeasure,2026-08-29T17:13:22.456254,5,0.4234,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,RemoveIdentityEquivalent,2026-08-29T17:13:22.456364,6,0.0145,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,InverseCancellation,2026-08-29T17:13:22.456668,7,0.2372,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.456876,8,0.1311,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,CommutativeCancellation,2026-08-29T17:13:22.457280,9,0.33,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ConsolidateBlocks,2026-08-29T17:13:22.457984,10,0.6235,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Split2QUnitaries,2026-08-29T17:13:22.458089,11,0.0079,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,UnitarySynthesis,2026-08-29T17:13:22.458163,12,0.0131,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,HighLevelSynthesis,2026-08-29T17:13:22.458303,13,0.0706,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,BasisTranslator,2026-08-29T17:13:22.458634,14,0.2551,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Size,2026-08-29T17:13:22.458720,15,0.0095,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Depth,2026-08-29T17:13:22.458792,16,0.0107,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,MinimumPoint,2026-08-29T17:13:22.458874,17,0.0198,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,TwoQubitPeepholeOptimization,2026-08-29T17:13:22.459429,18,0.459,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,RemoveIdentityEquivalent,2026-08-29T17:13:22.459534,19,0.011,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Optimize1qGatesDecomposition,2026-08-29T17:13:22.459937,20,0.3335,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,CommutativeCancellation,2026-08-29T17:13:22.460443,21,0.4101,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.460687,22,0.1571,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,GatesInBasis,2026-08-29T17:13:22.460784,23,0.0162,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Size,2026-08-29T17:13:22.460856,24,0.0074,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Depth,2026-08-29T17:13:22.460919,25,0.0105,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,MinimumPoint,2026-08-29T17:13:22.461063,26,0.0513,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,TwoQubitPeepholeOptimization,2026-08-29T17:13:22.461560,27,0.3877,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,RemoveIdentityEquivalent,2026-08-29T17:13:22.461656,28,0.01,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Optimize1qGatesDecomposition,2026-08-29T17:13:22.462049,29,0.3023,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,CommutativeCancellation,2026-08-29T17:13:22.462412,30,0.2854,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.462671,31,0.1445,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,GatesInBasis,2026-08-29T17:13:22.462750,32,0.0114,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Size,2026-08-29T17:13:22.462823,33,0.0076,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,Depth,2026-08-29T17:13:22.462888,34,0.0093,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,MinimumPoint,2026-08-29T17:13:22.462961,35,0.0126,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
feedforward_L3,feedforward,level3,ContainsInstruction,2026-08-29T17:13:22.463062,36,0.0131,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
param_arithmetic_L0,param_arithmetic,level0,ContainsInstruction,2026-08-29T17:13:22.466715,0,0.0196,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,14.9
param_arithmetic_L0,param_arithmetic,level0,UnitarySynthesis,2026-08-29T17:13:22.466827,1,0.0129,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L0,param_arithmetic,level0,HighLevelSynthesis,2026-08-29T17:13:22.466904,2,0.011,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L0,param_arithmetic,level0,BasisTranslator,2026-08-29T17:13:22.467309,3,0.3419,True,15,6,12,3,4,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L0,param_arithmetic,level0,ContainsInstruction,2026-08-29T17:13:22.467380,4,0.0079,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,ContainsInstruction,2026-08-29T17:13:22.471535,0,0.0145,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,41.78
param_arithmetic_L1,param_arithmetic,level1,InverseCancellation,2026-08-29T17:13:22.471633,1,0.0155,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.471694,2,0.0055,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,UnitarySynthesis,2026-08-29T17:13:22.471748,3,0.0088,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,HighLevelSynthesis,2026-08-29T17:13:22.471807,4,0.0105,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,BasisTranslator,2026-08-29T17:13:22.472213,5,0.3436,True,15,6,12,3,4,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Size,2026-08-29T17:13:22.472299,6,0.0076,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Depth,2026-08-29T17:13:22.472345,7,0.0062,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.472399,8,0.0141,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.472445,9,0.006,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Optimize1qGatesDecomposition,2026-08-29T17:13:22.472649,10,0.1276,True,15,6,12,3,3,4,4,11,5,8,3,3,4,4,-4,-1,-4,0,-1
param_arithmetic_L1,param_arithmetic,level1,InverseCancellation,2026-08-29T17:13:22.472728,11,0.011,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.472775,12,0.0045,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,GatesInBasis,2026-08-29T17:13:22.472823,13,0.0088,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Size,2026-08-29T17:13:22.472869,14,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Depth,2026-08-29T17:13:22.472908,15,0.0048,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.472988,16,0.0415,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.473042,17,0.005,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Optimize1qGatesDecomposition,2026-08-29T17:13:22.473130,18,0.0436,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,InverseCancellation,2026-08-29T17:13:22.473182,19,0.0079,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.473229,20,0.0038,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,GatesInBasis,2026-08-29T17:13:22.473270,21,0.0045,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Size,2026-08-29T17:13:22.473310,22,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,Depth,2026-08-29T17:13:22.473351,23,0.0048,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.473390,24,0.0064,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,FixedPoint,2026-08-29T17:13:22.473430,25,0.0057,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L1,param_arithmetic,level1,ContainsInstruction,2026-08-29T17:13:22.473475,26,0.0074,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ContainsInstruction,2026-08-29T17:13:22.479979,0,0.0165,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,59.44
param_arithmetic_L2,param_arithmetic,level2,UnitarySynthesis,2026-08-29T17:13:22.480075,1,0.0105,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,HighLevelSynthesis,2026-08-29T17:13:22.480126,2,0.0079,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,BasisTranslator,2026-08-29T17:13:22.480188,3,0.0205,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ElidePermutations,2026-08-29T17:13:22.480237,4,0.0074,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,RemoveDiagonalGatesBeforeMeasure,2026-08-29T17:13:22.480285,5,0.0093,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,RemoveIdentityEquivalent,2026-08-29T17:13:22.480335,6,0.0114,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,InverseCancellation,2026-08-29T17:13:22.480387,7,0.0124,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.480431,8,0.0048,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,CommutativeCancellation,2026-08-29T17:13:22.480587,9,0.1006,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ConsolidateBlocks,2026-08-29T17:13:22.480715,10,0.0777,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Split2QUnitaries,2026-08-29T17:13:22.480762,11,0.0048,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,UnitarySynthesis,2026-08-29T17:13:22.480806,12,0.006,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,HighLevelSynthesis,2026-08-29T17:13:22.480851,13,0.0067,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,BasisTranslator,2026-08-29T17:13:22.481209,14,0.3173,True,15,6,12,3,4,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,TwoQubitPeepholeOptimization,2026-08-29T17:13:22.481412,15,0.1478,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Size,2026-08-29T17:13:22.481466,16,0.0088,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Depth,2026-08-29T17:13:22.481506,17,0.005,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.481554,18,0.0141,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.481594,19,0.005,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,RemoveIdentityEquivalent,2026-08-29T17:13:22.481650,20,0.0088,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Optimize1qGatesDecomposition,2026-08-29T17:13:22.481758,21,0.0544,True,15,6,12,3,3,4,4,11,5,8,3,3,4,4,-4,-1,-4,0,-1
param_arithmetic_L2,param_arithmetic,level2,CommutativeCancellation,2026-08-29T17:13:22.481864,22,0.0515,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.481913,23,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,GatesInBasis,2026-08-29T17:13:22.481956,24,0.0081,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Size,2026-08-29T17:13:22.481996,25,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Depth,2026-08-29T17:13:22.482041,26,0.0141,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.482076,27,0.0062,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.482109,28,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,RemoveIdentityEquivalent,2026-08-29T17:13:22.482150,29,0.0055,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Optimize1qGatesDecomposition,2026-08-29T17:13:22.482216,30,0.0327,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,CommutativeCancellation,2026-08-29T17:13:22.482282,31,0.0296,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.482332,32,0.0038,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,GatesInBasis,2026-08-29T17:13:22.482370,33,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Size,2026-08-29T17:13:22.482406,34,0.0038,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,Depth,2026-08-29T17:13:22.482448,35,0.0038,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.482482,36,0.0062,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,FixedPoint,2026-08-29T17:13:22.482516,37,0.0045,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L2,param_arithmetic,level2,ContainsInstruction,2026-08-29T17:13:22.482560,38,0.0067,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,ContainsInstruction,2026-08-29T17:13:22.488559,0,0.0157,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,58.22
param_arithmetic_L3,param_arithmetic,level3,UnitarySynthesis,2026-08-29T17:13:22.488646,1,0.0095,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,HighLevelSynthesis,2026-08-29T17:13:22.488699,2,0.0076,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,BasisTranslator,2026-08-29T17:13:22.488757,3,0.0174,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,ElidePermutations,2026-08-29T17:13:22.488805,4,0.0081,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,RemoveDiagonalGatesBeforeMeasure,2026-08-29T17:13:22.488853,5,0.0081,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,RemoveIdentityEquivalent,2026-08-29T17:13:22.488912,6,0.0119,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,InverseCancellation,2026-08-29T17:13:22.488964,7,0.0131,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.489021,8,0.0048,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,CommutativeCancellation,2026-08-29T17:13:22.489163,9,0.077,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,ConsolidateBlocks,2026-08-29T17:13:22.489290,10,0.0827,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Split2QUnitaries,2026-08-29T17:13:22.489336,11,0.0048,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,UnitarySynthesis,2026-08-29T17:13:22.489379,12,0.0064,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,HighLevelSynthesis,2026-08-29T17:13:22.489428,13,0.0072,False,15,6,12,3,4,4,4,15,6,12,3,4,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,BasisTranslator,2026-08-29T17:13:22.489801,14,0.3304,True,15,6,12,3,4,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Size,2026-08-29T17:13:22.489851,15,0.006,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Depth,2026-08-29T17:13:22.489895,16,0.0057,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,MinimumPoint,2026-08-29T17:13:22.489946,17,0.0153,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,TwoQubitPeepholeOptimization,2026-08-29T17:13:22.490176,18,0.1664,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,RemoveIdentityEquivalent,2026-08-29T17:13:22.490231,19,0.0083,False,15,6,12,3,3,4,4,15,6,12,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Optimize1qGatesDecomposition,2026-08-29T17:13:22.490330,20,0.0501,True,15,6,12,3,3,4,4,11,5,8,3,3,4,4,-4,-1,-4,0,-1
param_arithmetic_L3,param_arithmetic,level3,CommutativeCancellation,2026-08-29T17:13:22.490410,21,0.042,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,ContractIdleWiresInControlFlow,2026-08-29T17:13:22.490449,22,0.0043,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,GatesInBasis,2026-08-29T17:13:22.490490,23,0.0079,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Size,2026-08-29T17:13:22.490536,24,0.0033,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,Depth,2026-08-29T17:13:22.490572,25,0.0045,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,MinimumPoint,2026-08-29T17:13:22.490639,26,0.0339,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
param_arithmetic_L3,param_arithmetic,level3,TwoQubitPeepholeOptimization,2026-08-29T17:13:22.490760,27,0.0753,False,11,5,8,3,3,4,4,11,5,8,3,3,4,4,0,0,0,0,-1
